,LOAD_PATH_EXPERIMENT,activation,additional_round_penalty,batch_size,byz_honest_train_ratio,byz_starting_temp,clip_ratio,commit_vals,consistency_violation,correct_commit,directory,epochs,exp_name,gamma,hidden_sizes,honest_can_send_either_value,honest_starting_temp,iters_per_epoch,lam,learning_rate,load_policy_byz,load_policy_honest,majority_violation,max_round_len,null_message_val,num_agents,num_byzantine,output_activation,print_every,random_seed,rl_algo_wanted,save_freq,scenario,send_all_first_round_reward,starting_ep,steps_per_epoch,target_kl,temp_anneal,temp_fix_point,train_byz,train_honest,train_policy_iters,train_vf_iters,use_PKI,use_bias,use_heat_jumps,use_vpg,validity_violation,vf_lr,vpg_epochs_ratio,timestamp,last_honest_win,honest_50,honest_75,honest_90
11,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,20,0.97,0.003,None,None,-1.0,25,2,3,0,,500,11,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-28_18:09:40.689931,0.6,0.0,0.0,0.0
12,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,20,0.97,0.003,None,None,0.0,25,2,3,0,,500,27,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-28_18:14:43.026587,0.25,0.0,0.0,0.0
13,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,20,0.97,0.003,None,None,0.0,25,2,3,0,,500,27,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-28_18:15:14.329114,0.25,0.0,0.0,0.0
14,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,20,0.97,0.003,None,None,0.0,25,2,3,0,,500,27,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-28_18:15:45.630606,0.75,0.0,0.0,0.0
15,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,20,0.97,0.003,None,None,0.0,25,2,3,0,,500,27,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-28_18:19:39.092694,0.75,0.0,0.0,0.0
16,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,20,0.97,0.003,None,None,0.0,25,2,3,0,,500,13,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-28_18:22:53.198566,0.45,0.0,0.0,0.0
17,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,20,0.97,0.003,None,None,0.0,25,2,3,0,,500,13,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-28_18:26:47.197032,0.55,0.0,0.0,0.0
18,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,20,0.97,0.003,None,None,0.0,25,2,3,0,,500,13,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-28_18:30:31.186493,0.45,0.0,0.0,0.0
19,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,20,0.97,0.003,None,None,0.0,25,2,3,0,,500,13,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-28_18:35:24.627935,0.45,0.0,0.0,0.0
20,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,20,0.97,0.003,None,None,0.0,25,2,3,0,,500,11,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-28_18:39:54.869023,0.35,0.0,0.0,0.0
21,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,20,0.97,0.003,None,None,0.0,25,2,3,0,,500,11,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-28_18:40:29.564767,0.4,0.0,0.0,0.0
22,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,20,0.97,0.003,None,None,0.0,25,2,3,0,,500,11,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-28_18:41:05.589602,0.6,0.0,0.0,0.0
23,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,20,0.97,0.003,None,None,0.0,25,2,3,0,,500,11,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-28_18:46:08.961271,0.6,0.0,0.0,0.0
24,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,-1.0,25,2,3,0,,500,27,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-28_18:50:31.563338,0.48,0.0,0.0,0.0
25,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,-1.0,25,2,3,0,,500,27,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-28_18:53:04.608671,0.49,0.0,0.0,0.0
26,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,-1.0,25,2,3,0,,500,27,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-28_18:55:37.232499,0.51,0.0,0.0,0.0
27,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,-1.0,25,2,3,0,,500,27,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-28_19:22:04.788186,0.51,0.0,0.0,0.0
28,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,-1.0,25,2,3,0,,500,13,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-28_19:44:16.199944,0.52,0.0,0.0,0.0
29,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,-1.0,25,2,3,0,,500,13,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-28_20:12:51.809471,0.52,0.0,0.0,0.0
30,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,-1.0,25,2,3,0,,500,13,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-28_20:41:08.254758,0.52,0.0,0.0,0.0
31,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,-1.0,25,2,3,0,,500,13,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-28_21:14:52.683450,0.52,0.0,0.0,0.0
32,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,-1.0,25,2,3,0,,500,11,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-28_21:46:43.007833,0.52,0.0,0.0,0.0
33,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,-1.0,25,2,3,0,,500,11,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-28_22:14:09.133570,0.52,0.0,0.0,0.0
34,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,-1.0,25,2,3,0,,500,11,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-28_22:37:07.643992,0.52,0.0,0.0,0.0
35,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,-1.0,25,2,3,0,,500,11,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-28_23:08:11.552644,0.52,0.0,0.0,0.0
36,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,0.0,25,2,3,0,,500,27,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-28_23:37:22.727700,0.49,0.0,0.0,0.0
37,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,0.0,25,2,3,0,,500,27,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-28_23:39:58.937799,0.48,0.0,0.0,0.0
38,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,0.0,25,2,3,0,,500,27,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-28_23:42:33.556154,0.51,0.0,0.0,0.0
39,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,0.0,25,2,3,0,,500,27,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-29_00:01:54.493049,0.51,0.0,0.0,0.0
40,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,0.0,25,2,3,0,,500,13,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-29_00:20:52.128094,0.52,0.0,0.0,0.0
41,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,0.0,25,2,3,0,,500,13,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-29_00:47:37.628053,0.52,0.0,0.0,0.0
42,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,0.0,25,2,3,0,,500,13,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-29_01:11:37.163269,0.52,0.0,0.0,0.0
43,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,0.0,25,2,3,0,,500,13,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-29_01:40:19.223643,0.52,0.0,0.0,0.0
44,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,0.0,25,2,3,0,,500,11,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-29_02:08:52.444275,0.48,0.0,0.0,0.0
45,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,0.0,25,2,3,0,,500,11,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-29_02:11:56.259793,0.52,0.0,0.0,0.0
46,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,0.0,25,2,3,0,,500,11,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-29_02:36:25.985528,0.52,0.0,0.0,0.0
47,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,100,0.97,0.003,None,None,0.0,25,2,3,0,,500,11,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-29_03:04:06.460479,0.52,0.0,0.0,0.0
48,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,-1.0,25,2,3,0,,500,27,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-29_03:31:34.107559,0.492,0.0,0.0,0.0
49,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,-1.0,25,2,3,0,,500,27,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-29_03:38:23.298813,0.496,0.0,0.0,0.0
50,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,-1.0,25,2,3,0,,500,27,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-29_03:45:10.025430,0.5,0.0,0.0,0.0
51,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,-1.0,25,2,3,0,,500,27,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-29_05:00:11.902114,0.504,0.0,0.0,0.0
52,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,-1.0,25,2,3,0,,500,13,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-29_06:01:58.212952,0.492,0.0,0.0,0.0
53,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,-1.0,25,2,3,0,,500,13,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-29_07:17:48.811429,0.492,0.0,0.0,0.0
54,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,-1.0,25,2,3,0,,500,13,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-29_08:31:03.686638,0.504,0.0,0.0,0.0
55,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,-1.0,25,2,3,0,,500,13,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-29_09:59:20.726270,0.508,0.0,0.0,0.0
56,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,-1.0,25,2,3,0,,500,11,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-29_11:21:52.112431,0.496,0.0,0.0,0.0
57,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,-1.0,25,2,3,0,,500,11,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-29_12:34:30.200998,0.496,0.0,0.0,0.0
58,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,-1.0,25,2,3,0,,500,11,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,2020-01-29_13:45:48.383602,0.496,0.0,0.0,0.0
59,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,-1.0,25,2,3,0,,500,11,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,2020-01-29_15:08:38.214000,0.496,0.0,0.0,0.0
60,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,0.0,25,2,3,0,,500,27,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,0.0,0.0,0.0,0.0,0.0
61,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,0.0,25,2,3,0,,500,27,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,0.0,0.0,0.0,0.0,0.0
62,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,0.0,25,2,3,0,,500,27,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,0.0,0.0,0.0,0.0,0.0
63,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,0.0,25,2,3,0,,500,27,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,0.0,0.0,0.0,0.0,0.0
64,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,0.0,25,2,3,0,,500,13,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,0.0,0.0,0.0,0.0,0.0
65,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,0.0,25,2,3,0,,500,13,vpg,10,Basic,0.0,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-1.0,0.001,2,0.0,0.0,0.0,0.0,0.0
66,saved_models/,tanh,-0.03,32,1,6.0,0.2,"(0, 1)",-1.0,1,runs/,700,ablation_analy,0.999,"(16, 8)",False,6.0,250,0.97,0.003,None,None,0.0,25,2,3,0,,500,13,vpg,10,Basic,0.3,1,4000,0.01,0.985,1.0,True,True,80,80,False,True,False,False,-2.0,0.001,2,0.0,0.0,0.0,0.0,0.0
